FID,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição
vw_pib_percapita.fid--33501df1_157d3a3b533_396d,2849,PERNAMBUCO,Frei Miguelinho,2010,52487.42578125,14855,3533.32006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_396f,1528,RORAIMA,Normandia,2010,74608.90625,7527,9912.16992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_397f,4822,SÃO PAULO,Santa Salete,2010,24226.39257812,1446,16754.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3980,2937,MINAS GERAIS,Santa Cruz de Minas,2010,34635.61328125,7671,4515.14013672,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3981,5506,AMAZONAS,Urucurituba,2010,67527.9609375,18541,3642.09008789,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3986,1673,RIO GRANDE DO NORTE,Jardim do Seridó,2010,63020.53515625,12384,5088.87011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3991,1594,MARANHÃO,Chapadinha,2010,277768.03125,70537,3937.90991211,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3993,4556,BAHIA,Macarani,2010,69146.0703125,16940,4081.82006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39a3,1056,PIAUÍ,Vila Nova do Piauí,2010,13307.02246094,3136,4243.31005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39a4,2112,RIO GRANDE DO NORTE,Senador Elói de Souza,2010,24814.86914062,6201,4001.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39a5,3089,PARANÁ,Primeiro de Maio,2010,106101.3203125,11126,9536.33984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39a7,1116,GOIÁS,Pires do Rio,2010,356490375,27928,12764.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39b4,2009,SÃO PAULO,Diadema,2010,9969819,397738,25066.30078125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39b5,3763,SÃO PAULO,Gália,2010,67073.984375,6635,10109.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39b8,5237,PIAUÍ,Buriti dos Montes,2010,24284.73242188,8117,2991.84008789,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39c2,1674,RIO GRANDE DO NORTE,Santana do Matos,2010,61293.671875,14544,4214.35986328,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39c3,4181,SÃO PAULO,Altair,2010,96194.734375,3287,29265.2109375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39c7,1075,PIAUÍ,Santo Inácio do Piauí,2010,12291.79589844,3756,3272.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39c8,3823,RONDÔNIA,Cabixi,2010,104578.7578125,6695,15620.4296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39d2,1348,ESPIRITO SANTO,Barra de São Francisco,2010,392909.25,41645,9434.73046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39d3,5087,SÃO PAULO,São Lourenço da Serra,2010,138128.15625,18319,7540.16015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39d5,3420,MINAS GERAIS,Estrela Dalva,2010,19506.14453125,2536,7691.70019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39d7,3578,MINAS GERAIS,Itaobim,2010,142984.15625,21618,6614.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39d8,4963,SÃO PAULO,Registro,2010,585710.5,55168,10616.84960938,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39e3,5435,SANTA CATARINA,Novo Horizonte,2010,61519.921875,2954,20825.97070312,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39e6,2994,MINAS GERAIS,Buenópolis,2010,56813.33984375,9627,5901.45996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39f0,5341,SANTA CATARINA,Itá,2010,187247.9375,6552,28578.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39f2,4882,SÃO PAULO,Tatuí,2010,1898242.5,109017,17412.34960938,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39fc,1214,PIAUÍ,Paulistana,2010,72797.6796875,20390,3570.26000977,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_39ff,4906,SERGIPE,Pedrinhas,2010,37565.15625,8709,4313.37011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a0a,1003,AMAZONAS,Novo Aripuanã,2010,85700.7265625,18952,4521.99023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a2e,970,SERGIPE,Nossa Senhora da Glória,2010,244753.5,30804,7945.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a3a,4911,SERGIPE,Carmópolis,2010,295503.3125,12610,23434.0390625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a3b,1524,SERGIPE,Rosário do Catete,2010,503797625,8965,56196.05078125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a3c,4095,MATO GROSSO,Nova Ubiratã,2010,440926.96875,8372,52666.859375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a58,132,RIO GRANDE DO SUL,Santo Antônio do Palma,2010,35738.61328125,2295,15572.37988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a5a,4040,PARANÁ,Tuneiras do Oeste,2010,85351.8125,8777,9724.49023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a5b,4421,BAHIA,Barra,2010,147346.296875,50226,2933.66992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a65,5259,SANTA CATARINA,Capivari de Baixo,2010,254304.703125,21059,12075.8203125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a66,4167,PARANÁ,Sengés,2010,211313.234375,20445,10335.69042969,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a72,1846,RIO DE JANEIRO,Iguaba Grande,2010,210597.21875,22947,9177.54980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a74,3248,MINAS GERAIS,Serra do Salitre,2010,177244.234375,10778,16445,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a82,2699,MINAS GERAIS,Pequi,2010,41105.6484375,4504,9126.48046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a93,2620,MINAS GERAIS,Passos,2010,1185068125,107619,11011.70019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a9a,2539,PARAÍBA,Itapororoca,2010,104540.3515625,16573,6307.87011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a9c,2945,MINAS GERAIS,Santa Margarida,2010,105679.0078125,14806,7137.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3a9d,287,RIO GRANDE DO SUL,Alegria,2010,48344.25390625,4775,10124.45019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3aa2,2985,MINAS GERAIS,Botelhos,2010,117536.1875,15289,7687.62988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3aa3,334,RIO GRANDE DO SUL,Floriano Peixoto,2010,29052.140625,2155,13481.26953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3aac,2273,PARAÍBA,Bonito de Santa Fé,2010,44123.16015625,10657,4140.29980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3aad,1173,ESPIRITO SANTO,Baixo Guandu,2010,233346.015625,29891,7806.56005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ab9,408,RIO GRANDE DO SUL,Tupanciretã,2010,597097.8125,23842,25043.94921875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3aca,584,TOCANTINS,Dianópolis,2010,217774.359375,19524,11154.19042969,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3adf,4212,SÃO PAULO,Barbosa,2010,50042.2109375,6944,7206.54003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ae0,4164,PARANÁ,Mauá da Serra,2010,119340.1796875,8446,14129.79003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ae1,3700,PERNAMBUCO,Brejo da Madre de Deus,2010,161963.40625,42250,3833.44995117,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ae4,1547,CEARÁ,Brejo Santo,2010,191745.0625,41266,4646.56005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ae5,5056,SÃO PAULO,Jarinu,2010,399077.0625,22822,17486.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ae6,2742,PERNAMBUCO,Condado,2010,98794625,24403,4048.45996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3af2,4049,PARANÁ,Leópolis,2010,50136.58984375,4316,11616.45019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3af3,1651,MARANHÃO,Jatobá,2010,26733.35546875,8909,3000.70996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3af6,1580,CEARÁ,Guaiúba,2010,82031.0625,23853,3439.0300293,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3af7,3343,MINAS GERAIS,Varginha,2010,3046304,121785,25013.7890625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b01,1082,GOIÁS,Águas Lindas de Goiás,2010,548629625,143179,3831.77001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b02,3019,MINAS GERAIS,Santana dos Montes,2010,19299.37695312,4134,4668.45019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b04,5175,SANTA CATARINA,Araranguá,2010,762710.1875,59537,12810.69042969,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b05,5042,SÃO PAULO,Francisco Morato,2010,863953375,157294,5492.60009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b06,3709,PERNAMBUCO,Serrita,2010,68741.2734375,18958,3625.97998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b11,189,BAHIA,Santa Inês,2010,35840.4296875,10803,3317.63989258,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b13,3127,MINAS GERAIS,Carmo do Cajuru,2010,169706.671875,20031,8472.20019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b14,3398,MINAS GERAIS,Virginópolis,2010,62167.61328125,11273,5514.74023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b1d,3714,PERNAMBUCO,Surubim,2010,265122.8125,56795,4668.06982422,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b1f,1412,CEARÁ,Ararendá,2010,35326.19921875,11186,3158.07006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b21,5329,SANTA CATARINA,Imbituba,2010,946290.1875,38882,24337.49023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b2d,148,BAHIA,Piripá,2010,36582.48828125,13325,2745.39990234,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b2e,3285,MINAS GERAIS,Coronel Fabriciano,2010,724103.75,105037,6893.79980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b2f,4749,SÃO PAULO,Poloni,2010,66943.3046875,5100,13126.13964844,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b31,994,AMAZONAS,Presidente Figueiredo,2010,304599375,26282,11589.66015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b57,4282,SÃO PAULO,Dirce Reis,2010,24405.38476562,1623,15037.20996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b58,1201,PIAUÍ,Guadalupe,2010,98231.2265625,9809,10014.40039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b61,1163,PIAUÍ,Madeiro,2010,23075.33984375,8012,2880.10009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b63,5568,SERGIPE,Monte Alegre de Sergipe,2010,69754.8125,13817,5048.47998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b67,5126,TOCANTINS,Sítio Novo do Tocantins,2010,42988.91015625,9568,4492.99023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b68,3575,MINAS GERAIS,Itambé do Mato Dentro,2010,11206.33203125,2479,4520.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b71,2835,MINAS GERAIS,Rio Pardo de Minas,2010,150917.34375,29947,5039.47998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b77,4872,SÃO PAULO,Tambaú,2010,301012.6875,22575,13333.90039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b78,3910,PARANÁ,Inácio Martins,2010,75978.65625,11431,6646.72021484,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b85,2235,PARÁ,Cumaru do Norte,2010,81871.8359375,11890,6885.77001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3b96,4099,PARANÁ,Tamarana,2010,106447.703125,11577,9194.75976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ba1,1772,MARANHÃO,Mirinzal,2010,39531.5546875,14311,2762.32006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ba2,5144,TOCANTINS,Nazaré,2010,23986.79882812,4596,5219.06005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bab,1966,CEARÁ,Tianguá,2010,374219.5625,68588,5456.04980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bac,771,GOIÁS,Aparecida do Rio Doce,2010,40092.76953125,2871,13964.74023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3baf,5312,PIAUÍ,Capitão Gervásio Oliveira,2010,12069.73046875,4029,2995.70996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bb9,4003,MATO GROSSO,Santa Terezinha,2010,73279.421875,7690,9529.1796875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bbc,2124,MARANHÃO,Buriticupu,2010,248992.484375,64685,3849.31005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bc9,2834,MINAS GERAIS,Rio Paranaíba,2010,361441.1875,10990,32888.19140625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bec,1807,MARANHÃO,Penalva,2010,100140.96875,34907,2868.79003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bed,4586,SÃO PAULO,Jeriquara,2010,75402.8671875,3216,23446.16992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bf0,1700,MARANHÃO,Marajá do Sena,2010,35996.2109375,6954,5176.33007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bf1,1194,ESPIRITO SANTO,Afonso Cláudio,2010,212760.109375,31384,6779.25,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bfa,751,ACRE,Capixaba,2010,89052.6796875,9287,9588.95996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bfc,1413,CEARÁ,Araripe,2010,84206.421875,22373,3763.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3bfd,3843,RONDÔNIA,São Miguel do Guaporé,2010,283618.65625,23201,12224.41992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c1b,120,BAHIA,Rio Real,2010,202989.765625,38095,5328.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c1d,5121,MATO GROSSO,Tangará da Serra,2007,1315683.25,81960,16052.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c5f,5364,SANTA CATARINA,Ituporanga,2010,410706.5,21496,19106.1796875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c60,2652,MINAS GERAIS,Paracatu,2010,1226047.25,83560,14672.66015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c72,681,SÃO PAULO,Dumont,2010,86997.0703125,8346,10423.79980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c74,3239,MINAS GERAIS,Senador Amaral,2010,49120.94140625,5201,9444.51953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c75,1389,MATO GROSSO DO SUL,Caarapó,2010,359395.1875,23696,15166.91015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c7a,3075,PARANÁ,Fênix,2010,68322.6484375,5017,13618.23046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c7c,3804,PARANÁ,Iretama,2010,76621.3125,11510,6656.93017578,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c84,5244,SERGIPE,Malhador,2010,54451.6484375,12124,4491.22998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c86,361,RIO GRANDE DO SUL,São Jorge,2010,49034.63671875,2825,17357.390625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c87,3141,MINAS GERAIS,São João del Rei,2010,822362,85503,9617.9296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c90,2675,PARANÁ,São Jorge do Ivaí,2010,107663.90625,5382,20004.43945312,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c96,2888,PARANÁ,Jussara,2010,125054.046875,6240,20040.7109375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c97,2050,MARANHÃO,Bacuri,2010,47541.1171875,16585,2866.51000977,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c99,2650,MINAS GERAIS,Palmópolis,2010,27005.71679688,6810,3965.60009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c9e,864,PIAUÍ,Caracol,2010,33394.68359375,10838,3081.26000977,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3c9f,2152,PARAÍBA,Aparecida,2010,30302.33789062,7607,3983.47998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ca7,4568,SÃO PAULO,Itapirapuã Paulista,2010,23267.171875,3919,5937.02001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cae,512,RIO GRANDE DO SUL,Ivorá,2010,31861.1171875,2424,13144.03027344,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3caf,538,RIO GRANDE DO SUL,Barra do Ribeiro,2010,142471.171875,11762,12112.83984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cb9,710,ALAGOAS,Viçosa,2010,95608.140625,26830,3563.47998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cba,218,RIO GRANDE DO SUL,Vanini,2010,26400.24804688,2045,12909.66015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cbc,1095,GOIÁS,Trindade,2010,759605.4375,104979,7235.77978516,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cbf,3061,PERNAMBUCO,Jaboatão dos Guararapes,2010,7068777.5,687688,10279.04980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cc5,820,ALAGOAS,Maravilha,2010,33863.60546875,10110,3349.52001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cc6,4114,PARANÁ,Lunardelli,2010,40139.4140625,5094,7879.74023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cc8,652,RIO GRANDE DO SUL,Liberato Salzano,2010,75537.046875,6167,12248.58984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3cd0,1366,AMAPÁ,Oiapoque,2010,230480.78125,20962,10995.16992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ce4,5379,SANTA CATARINA,Lauro Muller,2010,182674.4375,14173,12888.90039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ce6,3009,MINAS GERAIS,Cambuquira,2010,97574.6875,12936,7542.87988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_3ce7,4134,MATO GROSSO,Santa Cruz do Xingu,2010,36023.68359375,2357,15283.70019531,Produto Interno Bruto per capita
